Id,ChainName,Name,Latitude,Longitude,Address
11340859059,McDonald's,McDonald's,38.4960473,-121.4844102,2335 Florin Road Sacramento
11385037535,McDonald's,McDonald's,33.9451982,-118.2655318,10011 South Avalon Boulevard Los Angeles
11406975013,McDonald's,McDonald's,33.9887873,-118.2910344,988 West Slauson Avenue Los Angeles
11603353427,McDonald's,McDonald's,34.200989,-118.407985,12616 Sherman Way North Hollywood
11611877882,McDonald's,McDonald's,33.8311569,-118.3033609,1452 West Carson Street Torrance
11611883698,McDonald's,McDonald's,33.872401,-118.2495489,17455 South Central Avenue Carson
11611948709,McDonald's,McDonald's,33.9025117,-118.2539968,1160 East Rosecrans Avenue Los Angeles
11611949445,McDonald's,McDonald's,33.8964157,-118.2250426,101 South Compton Compton
11611950434,McDonald's,McDonald's,33.903895,-118.208983,1105 Long Beach Boulevard Compton
11611952069,McDonald's,McDonald's,33.9581643,-118.2314936,8681 South Alameda Street Los Angeles
11611954842,McDonald's,McDonald's,33.847108,-118.265222,20315 South Avalon Boulevard Carson
11611957828,McDonald's,McDonald's,33.7511029,-118.3087338,976 North Western Avenue San Pedro
11630463021,McDonald's,McDonald's,34.2982894,-118.437334,1955 Glenoaks Boulevard San Fernando
11630488732,McDonald's,McDonald's,34.2331128,-118.4377801,14024 Osborne Street Pacoima
11630493003,McDonald's,McDonald's,34.1861763,-118.3708107,11000 Victory Boulevard North Hollywood
11630510159,McDonald's,McDonald's,34.5800609,-118.0988458,1671 East Palmdale Boulevard Palmdale
11655490507,McDonald's,McDonald's,33.9751528,-118.3312238,7123 Crenshaw Boulevard Los Angeles
11712115136,McDonald's,McDonald's,34.0403675,-118.2843455,1311 West Washington Boulevard Los Angeles
11712117618,McDonald's,McDonald's,34.0680745,-118.2920691,341 South Vermont Avenue Los Angeles
11732321693,McDonald's,McDonald's,37.6883596,-122.1386912,130 Greenhouse Marketplace San Leandro
11732324074,McDonald's,McDonald's,37.707821,-122.132957,14823 East 14th Street San Leandro
11742639841,McDonald's,McDonald's,35.3805923,-119.0230873,2310 F Street
11742676319,McDonald's,McDonald's,35.2964594,-119.0396863,3360 Panama Lane Bakersfield
11742688152,McDonald's,McDonald's,35.3755814,-118.9502943,3037 Niles Street Bakersfield
11742702929,McDonald's,McDonald's,35.2094001,-118.832952,798 Bear Mountain Boulevard Arvin
11742706112,McDonald's,McDonald's,36.1970165,-119.327322,1310 East Bardsley Avenue Tulare
11742715869,McDonald's,McDonald's,36.1809154,-119.3299693,2710 South Blackstone Street Tulare
11760053874,McDonald's,McDonald's,38.4737649,-121.4285236,6370 Mack Road Sacramento
11763934300,McDonald's,McDonald's,36.6267205,-119.6828826,327 West Merced Street Fowler
11779131453,McDonald's,McDonald's,38.4804209,-122.7359316,879 Hopper Avenue Santa Rosa
11828801578,McDonald's,McDonald's,38.5505246,-121.4885558,2985 Freeport Boulevard Sacramento
11910159474,McDonald's,McDonald's,32.77756,-117.009409,5500 Grossmont Center La Mesa
11923897143,McDonald's,McDonald's,34.071026,-117.879539,3030 East Garvey Avenue South West Covina
11923897145,McDonald's,McDonald's,34.1340988,-117.9843287,1600 South Mountain Avenue Duarte
11923897156,McDonald's,McDonald's,34.053674,-117.974115,13847 Amar Road La Puente
11923897166,McDonald's,McDonald's,34.135239,-118.049797,400 South Baldwin Avenue Arcadia
11923916977,McDonald's,McDonald's,34.0505459,-118.0850883,1827 Walnut Grove Avenue Rosemead
11923916979,McDonald's,McDonald's,34.063046,-118.105499,7503 Garvey Avenue Rosemead
11967638487,McDonald's,McDonald's,38.8752771,-121.2965858,505 Old Highway 65
11967683000,McDonald's,McDonald's,34.10713,-117.8646618,117 West Arrow Highway
11980219018,McDonald's,McDonald's,33.984982,-118.104921,8500 Washington Boulevard Pico Rivera
11980259871,McDonald's,McDonald's,34.002872,-118.086693,8715 East Whittier Avenue Pico Rivera
11980259920,McDonald's,McDonald's,33.893238,-118.283485,15235 South Figueroa Avenue Gardena
12005954237,McDonald's,McDonald's,36.2263128,-119.3373648,768 E Prosperity Ave Tulare
12048104945,McDonald's,McDonald's,37.3108938,-121.9313967,898 South Bascom Avenue
12125709005,McDonald's,McDonald's,37.3252769,-121.8146053,
12161086845,McDonald's,McDonald's,38.5246089,-121.4097225,8020 Fruitridge Road
12265557106,McDonald's,McDonald's,39.1467357,-121.644423,1254 Stabler Lane
12288509150,McDonald's,McDonald's,40.4559452,-122.2942314,3100 McMurray Drive
12288536216,McDonald's,McDonald's,39.9048261,-122.1980029,3375 Sunrise Way
12288536221,McDonald's,McDonald's,38.6629429,-121.2262174,5301 Hazel Avenue
12288544566,McDonald's,McDonald's,37.9493913,-121.2893142,322 South Center Street
12288548989,McDonald's,McDonald's,38.0054637,-121.3541267,3143 West Benjamin Holt Drive
12288558515,McDonald's,McDonald's,38.0215641,-121.3445586,2415 West Hammer Lane
12288561112,McDonald's,McDonald's,39.359863,-121.6883134,1513
12288563957,McDonald's,McDonald's,37.646583,-121.030662,901 North Carpenter Road
12288568306,McDonald's,McDonald's,38.671688,-121.1617456,697 East Bidwell Street
12288704948,McDonald's,McDonald's,37.9469759,-121.69645,7455 Brentwood Boulevard
12288721154,McDonald's,McDonald's,37.9888379,-121.7859642,3450 Deer Valley Road
12288745685,McDonald's,McDonald's,38.0036815,-121.8345352,2424 Mahogany Way
12288745687,McDonald's,McDonald's,36.7154058,-121.6259777,600 East Boronda Road
12288746142,McDonald's,McDonald's,36.9321285,-121.7694035,1598 Freedom Boulevard
12288749030,McDonald's,McDonald's,37.9665819,-121.7828724,4440 Lone Tree Way
12288760984,McDonald's,McDonald's,37.6386701,-120.7700496,12101 Yosemite Boulevard
12288761102,McDonald's,McDonald's,37.6386926,-120.9262441,3801 Yosemite Boulevard
12288761877,McDonald's,McDonald's,36.8078638,-119.8499119,3237 West Shaw Avenue
12288780663,McDonald's,McDonald's,36.7361927,-119.7495147,4505 East Kings Canyon Road
12288780669,McDonald's,McDonald's,36.5175456,-119.5621114,520 Sierra Street
12288800159,McDonald's,McDonald's,34.1712333,-119.1770135,3120
12288802347,McDonald's,McDonald's,36.9719599,-120.0451691,1406 West Yosemite Avenue
12288802352,McDonald's,McDonald's,34.1991058,-119.1953878,401
12288802354,McDonald's,McDonald's,34.1934888,-118.5878924,
12288805030,McDonald's,McDonald's,34.020646,-118.1211123,2020 West Beverly Boulevard
12288806735,McDonald's,McDonald's,36.5433525,-119.2863806,41536 Road 128
12288811365,McDonald's,McDonald's,36.3429544,-119.6565941,810 West Grangeville Boulevard
12288811478,McDonald's,McDonald's,36.3129165,-119.781213,1089 North Lemoore Avenue
12288874070,McDonald's,McDonald's,36.758694,-119.7902389,1248 North Blackstone Avenue
12288874082,McDonald's,McDonald's,36.3414301,-119.3489389,5205 West Goshen
12288874367,McDonald's,McDonald's,36.5457983,-119.3766337,1725 East El Monte Way
12288876186,McDonald's,McDonald's,34.221406,-119.0708461,60 Daily Drive
12288876187,McDonald's,McDonald's,34.2193037,-118.6070853,22030 Roscoe Boulevard
12288876938,McDonald's,McDonald's,34.0111139,-118.294042,1071 Martin Luther King Junior Boulevard
12288878301,McDonald's,McDonald's,36.7435535,-119.7897358,1739 Divisadero Street
12288880226,McDonald's,McDonald's,33.9709901,-118.0654669,11529
12288883197,McDonald's,McDonald's,34.1723631,-118.3722753,11055 Burbank Boulevard
12288885217,McDonald's,McDonald's,36.0978133,-119.5724622,2003 Whitley Avenue
12288886728,McDonald's,McDonald's,36.0648646,-119.0086274,379 East Olive Avenue
12288894703,McDonald's,McDonald's,34.0517511,-118.3690233,5930 West Pico Boulevard
12288897154,McDonald's,McDonald's,33.9023864,-118.0983975,
12288897155,McDonald's,McDonald's,33.939402,-117.9377196,801 East Whittier Boulevard
12289612968,McDonald's,McDonald's,33.9620967,-118.3501194,401 Manchester Boulevard
12289612969,McDonald's,McDonald's,34.0329737,-117.7553766,30 Rio Rancho Road
12289625337,McDonald's,McDonald's,33.9877566,-117.7059699,14605 Ramona Avenue
12289628365,McDonald's,McDonald's,34.0719312,-117.7893499,2145 Murchison Avenue
12289633969,McDonald's,McDonald's,33.9930338,-118.4510576,2457 Lincoln Boulevard
12289640506,McDonald's,McDonald's,33.8492454,-117.8889033,1100 North State College Boulevard
12289654801,McDonald's,McDonald's,34.0238904,-117.6887069,12625 Central Avenue
12289655003,McDonald's,McDonald's,33.9847942,-117.7479499,2559 Chino Hills Parkway
12289656218,McDonald's,McDonald's,33.9748257,-117.5556939,12508 Limonite Avenue
12292074574,McDonald's,McDonald's,34.1651443,-117.2811917,240 East 40th Street
12292086223,McDonald's,McDonald's,33.5661204,-117.7082693,27331 La Paz Road
12292093370,McDonald's,McDonald's,33.681522,-118.0057553,19350 Goldenwest Street
12292093395,McDonald's,McDonald's,34.091746,-117.3141337,568 South Mount Vernon Avenue
12292099585,McDonald's,McDonald's,34.1370315,-117.3941124,1173 Casmalia Street
12292103697,McDonald's,McDonald's,32.855635,-115.5696223,810 North Imperial Avenue
12292105863,McDonald's,McDonald's,33.7158428,-118.039656,5095 Warner Avenue
12292108431,McDonald's,McDonald's,34.6140392,-120.1892442,337 McMurray Road
12292108755,McDonald's,McDonald's,33.7587782,-118.005386,7112 Westminster Avenue
12292112968,McDonald's,McDonald's,34.1355,-117.2527415,1575 East Highland Avenue
12292115520,McDonald's,McDonald's,33.917663,-117.2364131,24440 Alessandro Boulevard
12292118629,McDonald's,McDonald's,34.0676488,-117.3266515,225 Valley Boulevard
12292119754,McDonald's,McDonald's,35.0379084,-120.4844738,460 West Tefft Street
12292121943,McDonald's,McDonald's,34.1024498,-117.2982016,699 West 2nd Street
12292128022,McDonald's,McDonald's,33.9387535,-117.2478425,23831 Sunnymead Boulevard
12292132538,McDonald's,McDonald's,35.1367285,-120.6265241,350 Five Cities Drive
12406888080,McDonald's,McDonald's,37.9129904,-121.294325,
12406892128,McDonald's,McDonald's,37.7901131,-120.9960191,
12406902054,McDonald's,McDonald's,38.1010085,-121.2677443,
12409416120,McDonald's,McDonald's,33.2204559,-117.2257318,
12409420824,McDonald's,McDonald's,33.741589,-116.2649766,
12606141792,McDonald's,McDonald's,38.5579628,-121.2424192,
12740380761,McDonald's,McDonald's,34.3815369,-117.4120929,11487 Fashion Court Hesperia
12848724739,McDonald's,McDonald's,36.8080483,-119.6395549,
13145103785,McDonald's,McDonald's,32.7312484,-117.1925748,
13291582650,McDonald's,McDonald's,32.7709122,-117.0711572,5824 Montezuma Road San Diego
13382472289,McDonald's,McDonald's,34.4290165,-119.8701302,6900 Marketplace Drive Goleta
13433505957,McDonald's,McDonald's,34.1596203,-118.1328324,799 North Lake Avenue Pasadena
13436410886,McDonald's,McDonald's,34.15018,-118.0912352,2861 East Foothill Boulevard Pasadena
13436927356,McDonald's,McDonald's,34.145659,-118.1231532,1320 East Colorado Boulevard Pasadena
13437022775,McDonald's,McDonald's,34.1514512,-118.0267447,143 East Foothill Boulevard Arcadia
13438655399,McDonald's,McDonald's,34.0875457,-118.1490968,2310 West Commonwealth Avenue Alhambra
13453340802,McDonald's,McDonald's,34.0630157,-118.0638394,9437 East Garvey Avenue South El Monte
13458470681,McDonald's,McDonald's,34.0330298,-118.1533973,269 South Atlantic Boulevard East Los Angeles
13462996079,McDonald's,McDonald's,34.1174311,-118.1498822,716 Fair Oaks Avenue South Pasadena
13468464291,McDonald's,McDonald's,34.1400068,-118.0091212,480 West Huntington Drive Monrovia
13478199329,McDonald's,McDonald's,34.1826484,-118.1600966,2157 North Lincoln Avenue Altadena
13512505343,McDonald's,McDonald's,34.4368692,-119.8301974,146 South Fairview Avenue Goleta
13513312444,McDonald's,McDonald's,34.4408562,-119.7530556,3940 State Street Santa Barbara
13574457690,McDonald's,McDonald's,34.2665129,-119.2723355,2137 East Harbor Boulevard San Buenaventura
13608653490,McDonald's,McDonald's,35.3547885,-119.0615468,
13665853661,McDonald's,McDonald's,33.7988395,-118.1249192,
13917429476,McDonald's,McDonald's,38.7666169,-121.356811,
13972433122,McDonald's,McDonald's,36.778914,-119.7909019,3115 North Blackstone Avenue Fresno
